time,open,high,low,close,volume,dividends,stock_splits,symbol
2021-11-10 11:30:00-05:00,2957.360107421875,2958.60009765625,2948.340087890625,2950.52001953125,0,0,0,GOOG
2021-11-10 12:30:00-05:00,2952.110107421875,2955.1298828125,2935.0,2941.39990234375,94502,0,0,GOOG
2021-11-10 13:30:00-05:00,2940.929931640625,2944.169921875,2915.780029296875,2917.010009765625,127226,0,0,GOOG
2021-11-10 14:30:00-05:00,2917.89990234375,2930.570068359375,2906.5,2927.0,120060,0,0,GOOG
2021-11-10 15:30:00-05:00,2928.5400390625,2939.199951171875,2923.0,2932.52001953125,128053,0,0,GOOG
2021-11-11 09:30:00-05:00,2942.139892578125,2968.8798828125,2941.639892578125,2947.56005859375,187355,0,0,GOOG
2021-11-11 10:30:00-05:00,2948.18994140625,2960.7548828125,2948.18994140625,2959.14990234375,71798,0,0,GOOG
